index,price
13833.0,395904.0
13848.0,388096.0
13857.0,206080.0
13860.0,194048.0
13865.0,584832.0
13868.0,479360.0
13877.0,591744.0
13881.0,1106688.0
13886.0,175104.0
13911.0,1061632.0
13912.0,477184.0
13915.0,1886976.0
13918.0,369280.0
13927.0,651520.0
13988.0,350592.0
14001.0,586112.0
14010.0,1061632.0
14012.0,606464.0
14021.0,651520.0
14025.0,240512.0
14033.0,504064.0
14035.0,167680.0
14042.0,432384.0
14048.0,591744.0
14049.0,1040000.0
14050.0,651520.0
14051.0,623616.0
14067.0,1106688.0
14075.0,1810688.0
14092.0,1040000.0
14122.0,1061632.0
14124.0,363648.0
14134.0,177408.0
14137.0,611200.0
14147.0,518784.0
14171.0,651520.0
14174.0,1765632.0
14210.0,344448.0
14221.0,212608.0
14230.0,1203840.0
14233.0,487936.0
14240.0,659200.0
14247.0,1765632.0
14261.0,344192.0
14276.0,418816.0
14279.0,400640.0
14311.0,482304.0
14314.0,352960.0
14326.0,1128832.0
14336.0,1151104.0
14339.0,1046912.0
14352.0,1133696.0
14355.0,359552.0
14357.0,491776.0
14362.0,51328.0
14371.0,588416.0
14380.0,356224.0
14396.0,342016.0
14398.0,432384.0
14411.0,606464.0
14422.0,651520.0
14423.0,588416.0
14439.0,519552.0
14444.0,386048.0
14453.0,669120.0
14457.0,518784.0
14471.0,462080.0
14485.0,1046912.0
14486.0,581888.0
14495.0,180608.0
14497.0,212608.0
14515.0,416000.0
14523.0,1106688.0
14530.0,932608.0
14549.0,909952.0
14554.0,432384.0
14556.0,1810688.0
14575.0,72576.0
14590.0,394880.0
14592.0,435840.0
14601.0,1743872.0
14607.0,651520.0
14632.0,173824.0
14641.0,578688.0
14643.0,2012800.0
14645.0,606464.0
14652.0,1593856.0
14656.0,263808.0
14660.0,566272.0
14661.0,352896.0
14671.0,673664.0
14674.0,1128832.0
14681.0,177408.0
14686.0,1106688.0
14694.0,350592.0
14701.0,173824.0
14716.0,584832.0
14718.0,1061632.0
14720.0,1810688.0
14723.0,1585728.0
14736.0,703616.0
14740.0,177408.0
14742.0,606464.0
14762.0,2035840.0
14781.0,468864.0
14862.0,1061632.0
14866.0,302592.0
14880.0,463744.0
14888.0,333568.0
14897.0,240512.0
14916.0,651520.0
14922.0,343168.0
14930.0,364032.0
14932.0,41920.0
14933.0,188928.0
14954.0,584832.0
14965.0,404480.0
14978.0,352896.0
14988.0,1128832.0
14995.0,1210880.0
14999.0,1043584.0
15003.0,1210880.0
15010.0,1810688.0
15024.0,606464.0
15049.0,392768.0
15050.0,486400.0
15080.0,1078784.0
15087.0,504064.0
15101.0,1551744.0
15120.0,408704.0
15141.0,1106688.0
15158.0,279552.0
15171.0,369280.0
15181.0,487296.0
15186.0,651520.0
15196.0,588416.0
15203.0,1106688.0
15240.0,1927040.0
15250.0,1131136.0
15252.0,1106688.0
15254.0,999040.0
15272.0,356224.0
15277.0,422144.0
15281.0,389184.0
15293.0,553664.0
15299.0,676800.0
15303.0,1857280.0
15304.0,560128.0
15306.0,1587712.0
15307.0,380800.0
15341.0,1969408.0
15346.0,1106688.0
15350.0,403968.0
15354.0,651520.0
15360.0,673664.0
15375.0,2069824.0
15376.0,212608.0
15380.0,349312.0
15388.0,438144.0
15394.0,690688.0
15404.0,1317376.0
15405.0,352896.0
15423.0,588416.0
15429.0,240512.0
15439.0,17536.0
15444.0,352896.0
15459.0,1106688.0
15467.0,380800.0
15476.0,1106688.0
15484.0,261248.0
15485.0,416000.0
15501.0,424320.0
15528.0,537984.0
15533.0,348928.0
15557.0,2051584.0
15563.0,1741696.0
15568.0,239104.0
15570.0,1055616.0
15573.0,138112.0
15580.0,481920.0
15581.0,414912.0
15591.0,408704.0
15594.0,1128832.0
15603.0,504064.0
15617.0,588416.0
15650.0,1086080.0
15659.0,240512.0
15667.0,416000.0
15679.0,1106688.0
15699.0,651520.0
15714.0,651520.0
15721.0,651520.0
15723.0,2355968.0
15729.0,1078784.0
15733.0,343168.0
15735.0,553728.0
15739.0,432000.0
15761.0,2145408.0
15767.0,408704.0
15771.0,352896.0
15780.0,716672.0
15790.0,574016.0
15795.0,935040.0
15801.0,1055360.0
15804.0,175104.0
15809.0,454528.0
15811.0,1956992.0
15821.0,387328.0
15826.0,606464.0
15829.0,1063808.0
15835.0,164224.0
15841.0,333568.0
15843.0,356224.0
15846.0,1106688.0
15848.0,603008.0
15861.0,412544.0
15863.0,366976.0
15904.0,128384.0
15915.0,1043584.0
15921.0,416512.0
15948.0,416512.0
15951.0,423808.0
15952.0,1106688.0
15968.0,212608.0
15971.0,993408.0
15974.0,1106688.0
16011.0,2222720.0
16022.0,481920.0
16034.0,651520.0
16051.0,623616.0
16052.0,1485952.0
16060.0,1106688.0
16072.0,1165824.0
16075.0,553984.0
16091.0,553728.0
16100.0,2250240.0
16109.0,361216.0
16122.0,501504.0
16126.0,651520.0
16130.0,673664.0
16141.0,780160.0
16159.0,397056.0
16165.0,1170944.0
16169.0,442880.0
16176.0,432384.0
16179.0,179328.0
16180.0,438144.0
16194.0,464256.0
16198.0,586112.0
16200.0,594112.0
16219.0,262656.0
16229.0,442880.0
16230.0,1106688.0
16247.0,1212032.0
16259.0,474752.0
16262.0,1091712.0
16276.0,344192.0
16277.0,287360.0
16279.0,370944.0
16280.0,1061632.0
16289.0,333568.0
16311.0,1046912.0
16315.0,588416.0
16319.0,1810688.0
16328.0,1342592.0
16329.0,1153280.0
16339.0,418816.0
16346.0,591744.0
16361.0,1882752.0
16372.0,1914880.0
16374.0,1210880.0
16377.0,1210880.0
16389.0,1040000.0
16437.0,212096.0
16449.0,1061632.0
16458.0,1814016.0
16473.0,1147776.0
16479.0,588416.0
16486.0,1106688.0
16534.0,784384.0
16538.0,1078784.0
16539.0,411072.0
16541.0,176000.0
16547.0,1210880.0
16550.0,416000.0
16553.0,651520.0
16560.0,573824.0
16563.0,349312.0
16580.0,584832.0
16606.0,1050496.0
16607.0,240512.0
16621.0,1275840.0
16623.0,1765632.0
16627.0,1033856.0
16658.0,518784.0
16673.0,798464.0
16676.0,591744.0
16681.0,673664.0
16692.0,673664.0
16693.0,499328.0
16701.0,268160.0
16706.0,416000.0
16711.0,614656.0
16734.0,499200.0
16746.0,418816.0
16747.0,1078784.0
16751.0,288512.0
16754.0,2055424.0
16757.0,588416.0
16769.0,651520.0
16772.0,519552.0
16774.0,2210816.0
16776.0,705536.0
16778.0,352896.0
16791.0,401152.0
16794.0,651520.0
16809.0,487936.0
16815.0,651520.0
16820.0,1128832.0
16832.0,195456.0
16846.0,1313792.0
16859.0,623616.0
16880.0,366976.0
16892.0,1106688.0
16899.0,240512.0
16912.0,454528.0
16920.0,1772032.0
16930.0,569600.0
16931.0,586112.0
16935.0,1353856.0
16942.0,673664.0
16959.0,853632.0
16982.0,370944.0
16992.0,1766592.0
17003.0,388096.0
17010.0,1893888.0
17022.0,1420480.0
17025.0,561152.0
17032.0,416000.0
17033.0,588416.0
17034.0,350528.0
17050.0,1043584.0
17053.0,561792.0
17062.0,1106688.0
17068.0,240512.0
17072.0,180736.0
17075.0,413952.0
17086.0,578688.0
17091.0,454528.0
17102.0,1186304.0
17107.0,409344.0
17128.0,388096.0
17131.0,623616.0
17155.0,1106688.0
17175.0,413440.0
17180.0,649152.0
17189.0,591744.0
17231.0,588416.0
17238.0,240512.0
17247.0,267392.0
17248.0,1046912.0
17264.0,370944.0
17265.0,1210880.0
17266.0,1106688.0
17268.0,1106688.0
17280.0,416000.0
17287.0,1106688.0
17289.0,1835136.0
17296.0,606464.0
17300.0,645248.0
17303.0,623616.0
17311.0,588416.0
17312.0,651520.0
17313.0,1106688.0
17323.0,1106688.0
17327.0,1810688.0
17330.0,504064.0
17332.0,917760.0
17333.0,1151104.0
17340.0,352896.0
17341.0,510208.0
17348.0,240512.0
17354.0,447104.0
17356.0,983168.0
17365.0,1765632.0
17381.0,588416.0
17393.0,1106688.0
17399.0,363264.0
17419.0,100352.0
17440.0,240512.0
17446.0,483456.0
17453.0,1106688.0
17498.0,606464.0
17530.0,1914880.0
17540.0,588416.0
17556.0,709760.0
17561.0,370944.0
17579.0,662720.0
17591.0,1128832.0
17614.0,719232.0
17616.0,606464.0
17631.0,432384.0
17637.0,606464.0
17649.0,240512.0
17656.0,477696.0
17658.0,588416.0
17665.0,1750912.0
17678.0,856960.0
17686.0,1043584.0
17688.0,476544.0
17696.0,903040.0
17698.0,368000.0
17706.0,432384.0
17716.0,1355136.0
17718.0,370944.0
17739.0,167680.0
17742.0,463104.0
17793.0,1106688.0
17823.0,537984.0
17854.0,356224.0
17855.0,895872.0
17862.0,544640.0
17868.0,240512.0
17881.0,464256.0
17904.0,597312.0
17908.0,1061632.0
17929.0,1327168.0
17930.0,588416.0
17945.0,537984.0
17952.0,1178752.0
17957.0,416000.0
17968.0,392768.0
17988.0,2148096.0
17989.0,463744.0
18010.0,1106688.0
18033.0,403968.0
18038.0,564608.0
18049.0,408704.0
18051.0,464256.0
18054.0,1128832.0
18085.0,673664.0
18106.0,1116160.0
18112.0,421504.0
18115.0,195456.0
18116.0,588416.0
18118.0,606464.0
18126.0,380800.0
18130.0,1090304.0
18134.0,1040000.0
18165.0,710656.0
18176.0,430848.0
18183.0,922752.0
18184.0,481920.0
18186.0,240512.0
18197.0,1355136.0
18199.0,240512.0
18214.0,798592.0
18218.0,1025024.0
18234.0,463744.0
18248.0,436352.0
18276.0,623616.0
18299.0,736000.0
18327.0,463744.0
18334.0,586112.0
18340.0,491776.0
18354.0,584832.0
18356.0,1327168.0
18376.0,436352.0
18385.0,479360.0
18391.0,606464.0
18413.0,510208.0
18426.0,175104.0
18431.0,791680.0
18443.0,432128.0
18449.0,1061632.0
18458.0,1061632.0
18462.0,-24064.0
18465.0,416000.0
18480.0,776448.0
18484.0,432384.0
18486.0,414912.0
18489.0,651520.0
18512.0,606464.0
18517.0,819520.0
18530.0,1136384.0
18531.0,575488.0
18538.0,218624.0
18543.0,1168000.0
18549.0,1078784.0
18553.0,673664.0
18561.0,465152.0
18579.0,1106688.0
18587.0,673664.0
18597.0,1020608.0
18607.0,1106688.0
18627.0,1810688.0
18632.0,591744.0
18652.0,1043584.0
18670.0,1091712.0
18673.0,463744.0
18677.0,401152.0
18683.0,1028608.0
18685.0,591744.0
18701.0,212608.0
18718.0,353984.0
18732.0,356224.0
18742.0,455872.0
18759.0,623616.0
18769.0,167680.0
18771.0,1106688.0
18773.0,195456.0
18808.0,736000.0
18831.0,584832.0
18832.0,1106688.0
18846.0,240512.0
18849.0,1061632.0
18854.0,436864.0
18856.0,438144.0
18887.0,651520.0
18896.0,926144.0
18905.0,522752.0
18912.0,409088.0
18917.0,1106688.0
18920.0,167680.0
18923.0,478208.0
18926.0,1106688.0
18948.0,253056.0
18961.0,564224.0
18969.0,408704.0
18974.0,1485952.0
18987.0,349312.0
19015.0,651520.0
19017.0,786048.0
19030.0,1043584.0
19056.0,1061632.0
19078.0,597504.0
19082.0,1210880.0
19107.0,239424.0
19128.0,499328.0
19130.0,673664.0
19131.0,359552.0
19132.0,1178752.0
19152.0,600192.0
19170.0,621056.0
19176.0,1178752.0
19192.0,273792.0
19222.0,432384.0
19229.0,584832.0
19230.0,651520.0
19246.0,1914880.0
19248.0,240512.0
19253.0,400640.0
19258.0,1128832.0
19260.0,449536.0
19261.0,512256.0
19262.0,808832.0
19287.0,1454208.0
19288.0,418816.0
19289.0,605312.0
19296.0,641536.0
19355.0,449920.0
19356.0,432384.0
19363.0,481920.0
19364.0,588416.0
19401.0,1897216.0
19407.0,1324160.0
19421.0,773120.0
19424.0,-218176.0
19452.0,-6016.0
19459.0,537984.0
19471.0,1061632.0
19479.0,1210880.0
19488.0,623616.0
19489.0,369280.0
19498.0,1106688.0
19503.0,756608.0
19510.0,651520.0
19546.0,400640.0
19562.0,372608.0
19575.0,1106688.0
19581.0,270208.0
19584.0,464256.0
19587.0,536576.0
19611.0,343168.0
19613.0,673664.0
19618.0,1855104.0
19621.0,369280.0
19633.0,537984.0
19636.0,588416.0
19642.0,370944.0
19645.0,606464.0
19648.0,633600.0
19650.0,588416.0
19658.0,222848.0
19662.0,175104.0
19671.0,588416.0
19678.0,416000.0
19688.0,591744.0
19701.0,973696.0
19707.0,454016.0
19725.0,478592.0
19749.0,1106688.0
19751.0,584832.0
19757.0,272768.0
19764.0,167680.0
19807.0,167680.0
19821.0,651520.0
19823.0,609920.0
19832.0,449536.0
19838.0,533632.0
19846.0,1061632.0
19853.0,1061632.0
19865.0,1106688.0
19871.0,742528.0
19872.0,581888.0
19877.0,463744.0
19894.0,673664.0
19895.0,1061632.0
19900.0,416000.0
19908.0,176000.0
19923.0,1061632.0
19927.0,408704.0
19931.0,2491264.0
19936.0,198784.0
19948.0,416512.0
19955.0,206080.0
19970.0,1046912.0
19973.0,1106688.0
19979.0,604032.0
19980.0,54528.0
19990.0,438144.0
20006.0,578688.0
20011.0,357632.0
20020.0,622080.0
20022.0,591744.0
20026.0,1106688.0
20039.0,1131136.0
20041.0,1106688.0
20061.0,1106688.0
20071.0,266880.0
20082.0,1040000.0
20088.0,633984.0
20091.0,398464.0
20093.0,366464.0
20104.0,1440896.0
20107.0,176000.0
20108.0,474752.0
20118.0,1106688.0
20120.0,1011072.0
20147.0,400640.0
20149.0,651520.0
20155.0,588416.0
20156.0,1106688.0
20168.0,212608.0
20179.0,1087232.0
20202.0,1210880.0
20208.0,673664.0
20211.0,651520.0
20234.0,240512.0
20264.0,471232.0
20265.0,502016.0
20270.0,1033856.0
20279.0,180736.0
20294.0,1210752.0
20296.0,1106688.0
20305.0,262656.0
20307.0,1128832.0
20318.0,1207936.0
20319.0,651520.0
20334.0,606464.0
20336.0,651520.0
20341.0,651520.0
20344.0,408704.0
20353.0,416000.0
20355.0,1832832.0
20357.0,1106688.0
20359.0,478208.0
20365.0,370944.0
20368.0,212608.0
20396.0,1405824.0
20402.0,352896.0
20404.0,1046912.0
20405.0,195456.0
20406.0,762240.0
20416.0,459648.0
20452.0,1061632.0
20458.0,1128832.0
20459.0,471232.0
20462.0,416000.0
20463.0,554368.0
20468.0,763904.0
20479.0,673408.0
20484.0,463744.0
20488.0,705024.0
20490.0,392640.0
20491.0,588416.0
20493.0,651520.0
20501.0,549760.0
20521.0,1063808.0
20524.0,432384.0
20548.0,651520.0
20564.0,2151552.0
20577.0,951296.0
20579.0,1616768.0
20583.0,1165824.0
20615.0,1790080.0
20617.0,1040000.0
20620.0,623616.0
20643.0,240512.0
20653.0,387328.0
20670.0,401152.0
20676.0,491776.0
20708.0,516480.0
20710.0,516480.0
20719.0,107520.0
20721.0,423296.0
20725.0,388096.0
20730.0,673664.0
20739.0,1078784.0
20758.0,606464.0
20763.0,404480.0
20770.0,651520.0
20819.0,606464.0
20836.0,349312.0
20837.0,1061632.0
20867.0,588416.0
20872.0,995200.0
20878.0,736576.0
20892.0,463744.0
20901.0,168576.0
20909.0,669120.0
20941.0,1028608.0
20948.0,101120.0
20950.0,349312.0
20962.0,404480.0
20964.0,578688.0
20971.0,240512.0
21006.0,240512.0
21033.0,421248.0
21036.0,388096.0
21037.0,173824.0
21039.0,1106688.0
21058.0,606464.0
21059.0,1232384.0
21066.0,419200.0
21076.0,557248.0
21079.0,950528.0
21100.0,606464.0
21118.0,1031680.0
21121.0,418816.0
21127.0,1593856.0
21132.0,1539328.0
21133.0,459392.0
21151.0,416000.0
21153.0,180736.0
21179.0,805632.0
21182.0,633984.0
21205.0,1041280.0
21208.0,485888.0
21212.0,1106688.0
21229.0,1046912.0
21238.0,176000.0
21280.0,115840.0
21283.0,1106688.0
21291.0,345856.0
21293.0,578688.0
21294.0,1061632.0
21295.0,560576.0
21300.0,1217408.0
21307.0,1043584.0
21312.0,328192.0
21314.0,356224.0
21322.0,651520.0
21344.0,1061632.0
21345.0,392768.0
21349.0,630336.0
21357.0,636800.0
21373.0,-21504.0
21384.0,240512.0
21387.0,673664.0
21394.0,400640.0
21399.0,481920.0
21409.0,432384.0
21421.0,508672.0
21427.0,461568.0
21433.0,606464.0
21444.0,1147776.0
21456.0,1914880.0
21470.0,632192.0
21471.0,586112.0
21477.0,1147776.0
21480.0,710656.0
21483.0,240512.0
21501.0,823232.0
21518.0,1043584.0
21525.0,578688.0
21532.0,167680.0
21543.0,510208.0
21547.0,1810688.0
21557.0,432384.0
21600.0,1040000.0
21604.0,352896.0
21615.0,212608.0
21638.0,562432.0
21643.0,1447552.0
21656.0,350400.0
21662.0,1264896.0
21668.0,1136384.0
21688.0,1876224.0
21697.0,430848.0
21714.0,436864.0
21725.0,1106688.0
21726.0,1097600.0
21728.0,591744.0
21756.0,177408.0
21758.0,1043584.0
21761.0,1106688.0
21764.0,600832.0
21786.0,375680.0
21789.0,576704.0
21793.0,1106688.0
21798.0,1553024.0
21801.0,603776.0
21829.0,240512.0
21841.0,177408.0
21849.0,177408.0
21863.0,970112.0
21871.0,785664.0
21874.0,1292032.0
21886.0,1106688.0
21888.0,1810688.0
21889.0,349824.0
21894.0,1416576.0
21896.0,606464.0
21901.0,240512.0
21914.0,1106688.0
21920.0,1106688.0
21926.0,418688.0
21933.0,821888.0
21957.0,769920.0
21962.0,388096.0
21979.0,462080.0
21980.0,463744.0
21995.0,515200.0
22000.0,356224.0
22009.0,261248.0
22010.0,270464.0
22015.0,557440.0
22025.0,522752.0
22032.0,240512.0
22055.0,1372544.0
22074.0,673664.0
22107.0,419200.0
22117.0,356224.0
22120.0,578688.0
22130.0,369280.0
22134.0,459392.0
22149.0,610816.0
22150.0,464256.0
22155.0,463744.0
22184.0,459264.0
22192.0,518784.0
22197.0,400640.0
22198.0,387328.0
22213.0,408704.0
22237.0,1061632.0
22240.0,1282688.0
22246.0,620544.0
22262.0,464256.0
22267.0,343168.0
22272.0,1106688.0
22274.0,1106688.0
22288.0,623616.0
22302.0,1182208.0
22318.0,381952.0
22322.0,212608.0
22332.0,463744.0
22351.0,464256.0
22369.0,432384.0
22374.0,544896.0
22378.0,492928.0
22380.0,623616.0
22398.0,435840.0
22400.0,454016.0
22406.0,581888.0
22415.0,341120.0
22434.0,1147776.0
22436.0,262656.0
22451.0,1046912.0
22452.0,370944.0
22454.0,1043584.0
22494.0,177408.0
22504.0,416000.0
22507.0,1061632.0
22514.0,635520.0
22551.0,539648.0
22561.0,1061632.0
22563.0,606464.0
22590.0,1053248.0
22595.0,1061632.0
22600.0,1061632.0
22602.0,1265792.0
22627.0,1106688.0
22639.0,1232512.0
22643.0,965120.0
22656.0,240512.0
22667.0,1106688.0
22674.0,584832.0
22684.0,349312.0
22687.0,606464.0
22690.0,481920.0
22719.0,1165824.0
22728.0,1106688.0
22741.0,563968.0
22758.0,474880.0
22785.0,240512.0
22803.0,1106688.0
22806.0,1046912.0
22819.0,642688.0
22821.0,1106688.0
22838.0,1112000.0
22848.0,776448.0
22851.0,195456.0
22854.0,1369472.0
22859.0,614144.0
22875.0,510016.0
22887.0,104448.0
22893.0,1379968.0
22904.0,454528.0
22910.0,1897216.0
22913.0,522752.0
22914.0,489920.0
22935.0,776448.0
22952.0,624832.0
22957.0,180736.0
22966.0,212608.0
22969.0,416000.0
22993.0,584832.0
23009.0,1043584.0
23018.0,2061184.0
23034.0,1377664.0
23035.0,1011072.0
23057.0,516480.0
23076.0,356224.0
23110.0,1744000.0
23111.0,463744.0
23114.0,177408.0
23122.0,347392.0
23139.0,1133696.0
23152.0,1674624.0
23159.0,620352.0
23178.0,633984.0
23183.0,463744.0
23184.0,651904.0
23190.0,415232.0
23194.0,673664.0
23202.0,673664.0
23225.0,195456.0
23259.0,340864.0
23262.0,973312.0
23266.0,485888.0
23269.0,1210880.0
23290.0,1106688.0
23296.0,408704.0
23301.0,651520.0
23302.0,175104.0
23334.0,822272.0
23360.0,388096.0
23363.0,177408.0
23365.0,651520.0
23367.0,2250240.0
23368.0,1106688.0
23388.0,256768.0
23400.0,1772032.0
23405.0,1061632.0
23406.0,1061632.0
23418.0,175104.0
23425.0,459648.0
23426.0,590464.0
23429.0,481920.0
23443.0,250496.0
23444.0,212608.0
23452.0,769920.0
23459.0,534912.0
23466.0,1202688.0
23477.0,1106688.0
23484.0,584832.0
23488.0,1165824.0
23495.0,1446784.0
23504.0,1210880.0
23528.0,436864.0
23538.0,194816.0
23548.0,1043584.0
23553.0,1106688.0
23563.0,175104.0
23566.0,1131136.0
23602.0,342016.0
23640.0,803328.0
23641.0,1517312.0
23648.0,481920.0
23656.0,1837696.0
23661.0,349312.0
23672.0,266880.0
23692.0,1043584.0
23719.0,1091712.0
23732.0,1106688.0
23771.0,341120.0
23787.0,575232.0
23802.0,454016.0
23825.0,481920.0
23829.0,1106688.0
23837.0,1118848.0
23842.0,248512.0
23847.0,416000.0
23848.0,348928.0
23853.0,584832.0
23854.0,442880.0
23887.0,492928.0
23921.0,233984.0
23926.0,1106688.0
23934.0,432384.0
23938.0,352896.0
23945.0,588416.0
23962.0,1277440.0
23973.0,673664.0
23974.0,651520.0
23981.0,352896.0
23982.0,1106688.0
24000.0,644864.0
24015.0,352896.0
24023.0,651520.0
24027.0,354816.0
24038.0,1106688.0
24061.0,357120.0
24063.0,479360.0
24064.0,1061632.0
24079.0,1061632.0
24089.0,1106688.0
24093.0,485888.0
24102.0,438976.0
24122.0,575488.0
24148.0,1106688.0
24163.0,432384.0
24167.0,1115520.0
24179.0,586112.0
24180.0,1010688.0
24183.0,586112.0
24195.0,710656.0
24196.0,1008640.0
24201.0,581888.0
24202.0,415232.0
24210.0,1033216.0
24232.0,586112.0
24236.0,416000.0
24255.0,581632.0
24256.0,1106688.0
24257.0,370944.0
24260.0,408704.0
24262.0,588416.0
24270.0,925312.0
24289.0,518784.0
24298.0,1726464.0
24310.0,240512.0
24314.0,606464.0
24316.0,1128832.0
24323.0,387328.0
24327.0,485888.0
24329.0,1147776.0
24333.0,422144.0
24349.0,167296.0
24375.0,588416.0
24403.0,830976.0
24412.0,1040000.0
24414.0,711040.0
24428.0,732608.0
24437.0,939904.0
24443.0,1106688.0
24447.0,746752.0
24467.0,1106688.0
24478.0,562880.0
24479.0,1106688.0
24484.0,403968.0
24488.0,523008.0
24506.0,1529856.0
24524.0,1819520.0
24536.0,1106688.0
24553.0,825088.0
24559.0,470016.0
24572.0,644992.0
24576.0,569600.0
24580.0,614656.0
24581.0,1043584.0
24609.0,1078784.0
24615.0,651520.0
24621.0,262656.0
24623.0,416000.0
24629.0,673664.0
24641.0,673664.0
24688.0,1079744.0
24695.0,909952.0
24704.0,412032.0
24714.0,1375488.0
24750.0,432384.0
24758.0,516096.0
24759.0,1041536.0
24768.0,651520.0
24776.0,1043584.0
24785.0,416000.0
24791.0,194048.0
24792.0,1914880.0
24794.0,455680.0
24806.0,651520.0
24811.0,1106688.0
24812.0,240512.0
24818.0,1106688.0
24823.0,463744.0
24831.0,651520.0
24837.0,387328.0
24839.0,450432.0
24849.0,306176.0
24854.0,1078784.0
24856.0,416000.0
24865.0,343168.0
24872.0,623616.0
24874.0,705536.0
24888.0,177408.0
24899.0,432384.0
24903.0,463744.0
24926.0,1106688.0
24929.0,1043584.0
24931.0,436864.0
24942.0,2151168.0
24944.0,591744.0
24949.0,1193216.0
24958.0,808832.0
24973.0,420736.0
24978.0,1128832.0
24979.0,333568.0
24982.0,1765632.0
24992.0,1128832.0
25001.0,240512.0
25011.0,1128832.0
25032.0,582016.0
25036.0,1974528.0
25043.0,1750912.0
25067.0,1765760.0
25080.0,1046912.0
25082.0,1033856.0
25083.0,776448.0
25084.0,776448.0
25087.0,1040000.0
25104.0,623616.0
25114.0,1106688.0
25118.0,1133696.0
25123.0,1300992.0
25126.0,357120.0
25129.0,334208.0
25138.0,1061632.0
25141.0,553984.0
25154.0,1043584.0
25155.0,240512.0
25169.0,581632.0
25181.0,1590144.0
25219.0,1106688.0
25225.0,537984.0
25238.0,738048.0
25243.0,623616.0
25245.0,606464.0
25248.0,644992.0
25255.0,454528.0
25273.0,240512.0
25286.0,478592.0
25293.0,400640.0
25309.0,463744.0
25320.0,1106688.0
25325.0,463744.0
25352.0,262656.0
25368.0,1320192.0
25372.0,408960.0
25405.0,418816.0
25406.0,1810688.0
25408.0,1470976.0
25413.0,416000.0
25419.0,633856.0
25422.0,631616.0
25424.0,1078784.0
25429.0,188928.0
25449.0,613760.0
25458.0,1106688.0
25459.0,418688.0
25464.0,699264.0
25487.0,180736.0
25497.0,1106688.0
25499.0,195456.0
25507.0,392832.0
25526.0,427392.0
25538.0,673664.0
25544.0,19712.0
25556.0,1225088.0
25559.0,1061632.0
25561.0,1043584.0
25567.0,401152.0
25583.0,1106688.0
25588.0,212608.0
25589.0,673664.0
25594.0,1040000.0
25612.0,651520.0
25616.0,1655936.0
25625.0,1043584.0
25654.0,416000.0
25690.0,1290112.0
25701.0,591744.0
25706.0,669120.0
25712.0,578688.0
25714.0,432384.0
25717.0,1375616.0
25725.0,303360.0
25740.0,366976.0
25745.0,1061632.0
25748.0,175104.0
25761.0,1046912.0
25770.0,1750912.0
25795.0,1106688.0
25800.0,1542912.0
25809.0,1106688.0
25818.0,447680.0
25820.0,578688.0
25832.0,479360.0
25850.0,1782784.0
25861.0,1128832.0
25862.0,651520.0
25880.0,1046912.0
25886.0,175104.0
25895.0,74112.0
25900.0,1061632.0
25908.0,1914880.0
25923.0,696960.0
25976.0,651520.0
25996.0,522752.0
26000.0,1182976.0
26010.0,416000.0
26021.0,1106688.0
26022.0,375296.0
26033.0,1061632.0
26037.0,564608.0
26039.0,195456.0
26040.0,1106688.0
26051.0,606464.0
26054.0,1106688.0
26075.0,1106688.0
26078.0,588416.0
26084.0,1869824.0
26085.0,697216.0
26089.0,409984.0
26097.0,561024.0
26101.0,838912.0
26106.0,623616.0
26122.0,418688.0
26130.0,1810688.0
26136.0,179328.0
26143.0,436096.0
26158.0,1043584.0
26161.0,1028608.0
26168.0,523648.0
26172.0,627584.0
26174.0,395904.0
26185.0,1089024.0
26196.0,269824.0
26198.0,416000.0
26219.0,1479680.0
26221.0,195456.0
26227.0,588416.0
26230.0,330240.0
26232.0,1178752.0
26239.0,651520.0
26240.0,369280.0
26241.0,1708928.0
26246.0,584832.0
26278.0,1565952.0
26281.0,195456.0
26299.0,1106688.0
26316.0,1242496.0
26327.0,455872.0
26333.0,416000.0
26336.0,370944.0
26356.0,262656.0
26359.0,1046912.0
26377.0,212608.0
26404.0,1131136.0
26434.0,1106688.0
26436.0,1061632.0
26464.0,464256.0
26507.0,372608.0
26511.0,494592.0
26513.0,513920.0
26528.0,606464.0
26533.0,1106688.0
26542.0,400640.0
26544.0,682560.0
26566.0,454016.0
26588.0,352896.0
26597.0,436864.0
26599.0,1106688.0
26610.0,426304.0
26632.0,588416.0
26634.0,472512.0
26638.0,623616.0
26667.0,167680.0
26668.0,1956992.0
26670.0,1091712.0
26703.0,578688.0
26708.0,586112.0
26734.0,1775360.0
26741.0,1043584.0
26745.0,1810688.0
26753.0,1043584.0
26768.0,175104.0
26777.0,591744.0
26824.0,1078784.0
26872.0,436864.0
26885.0,240512.0
26902.0,651520.0
26915.0,432384.0
26920.0,1210752.0
26924.0,678912.0
26931.0,591744.0
26935.0,419200.0
26941.0,1106688.0
26948.0,240512.0
26958.0,262656.0
26968.0,1128832.0
26974.0,384512.0
26981.0,387328.0
26987.0,488576.0
26993.0,651520.0
27000.0,588416.0
27019.0,1061632.0
27031.0,1106688.0
27058.0,369280.0
27059.0,2103168.0
27062.0,1106688.0
27065.0,1355136.0
27071.0,472960.0
27096.0,776448.0
27107.0,370944.0
27141.0,1765248.0
27144.0,262656.0
27146.0,623616.0
27162.0,511744.0
27177.0,516864.0
27186.0,581888.0
27196.0,222656.0
27200.0,1270528.0
27207.0,651520.0
27210.0,422144.0
27228.0,519552.0
